place_id,place_name,place_types,place_address,place_average_ratings,place_ratings_count,place_reviews_count,place_location,place_website,place_phone_number,place_price_level,place_primary_type,has_delivery,has_dine_in,is_reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,places_opening_hours
ChIJm1jBqj_bfkcRZK2pv_5A6so,Pizza Kebab Express E Non Solo Di Basmaji George,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Piazza Santi Pietro e Paolo, 12, 35127 Padova PD, Italy",4.6,153,,,,+39 389 019 1810,PRICE_LEVEL_INEXPENSIVE,restaurant,True,True,,,,True,True,,"['Monday: 6:00\u2009–\u200911:30\u202fPM', 'Tuesday: 6:00\u2009–\u200911:30\u202fPM', 'Wednesday: 6:00\u2009–\u200911:30\u202fPM', 'Thursday: 6:00\u2009–\u200911:30\u202fPM', 'Friday: 6:00\u2009–\u200911:30\u202fPM', 'Saturday: 6:00\u2009–\u200911:30\u202fPM', 'Sunday: 6:00\u2009–\u200911:30\u202fPM']"
ChIJq1gWeonbfkcRzbvq7MGwRpQ,Qui mangio da Giorgio,"['restaurant', 'coffee_shop', 'sandwich_shop', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","Via del Commissario, 42, 35124 Padova PD, Italy",4.3,98,,,https://www.facebook.com/QuiMangioDaGiorgio/,+39 379 113 3382,PRICE_LEVEL_INEXPENSIVE,restaurant,False,True,True,True,True,True,True,True,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJb66i9fjafkcR0-rT_yNBFw8,Bar Massimo,"['bar', 'coffee_shop', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","Via Gabriele Falloppio, 85, 35121 Padova PD, Italy",3.7,692,,,,+39 347 753 3155,PRICE_LEVEL_MODERATE,bar,False,True,,,,,True,True,"['Monday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 6:00\u2009–\u200911:30\u202fAM', 'Sunday: Closed']"
ChIJ0W8f10_afkcRYXJye9E4xdI,Osteria l'Anfora,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Soncin, 13, 35121 Padova PD, Italy",4.4,1826,,,https://facebook.com/pages/Osteria-lAnfora/161292750563482,+39 049 656629,PRICE_LEVEL_MODERATE,italian_restaurant,False,True,True,,True,True,True,True,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 9:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']"
ChIJAQB06u3afkcR1WEucC4PDUw,Chicken Club,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Antonio Grassi, 24, 35129 Padova PD, Italy",3.8,218,,,,+39 320 952 1959,PRICE_LEVEL_INEXPENSIVE,hamburger_restaurant,True,True,True,False,True,True,,,"['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJA4HSTVHafkcRsnxi2H6exmk,Wine bar and shop,"['bar', 'food', 'point_of_interest', 'establishment']","Via del Santo, 44, 35123 Padova PD, Italy",4.7,588,,,http://www.enotecaseverino.it/,+39 049 650697,PRICE_LEVEL_MODERATE,bar,,True,False,,,,True,True,"['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed']"
ChIJuQSdGbPbfkcRWagk-0DjIIg,Bar Garden City,"['bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']","Via Francesco Nullo, 6, 35122 Padova PD, Italy",4.3,525,,,https://www.cittagiardinodaignazio.com/,+39 049 661583,PRICE_LEVEL_MODERATE,restaurant,True,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']"
ChIJQzq1Az_bfkcRqZHIdC-Sagg,Caffè Venezia,"['bar', 'point_of_interest', 'establishment']","Piazza Santi Pietro e Paolo, 1, 35127 Padova PD, Italy",4.4,117,,,,+39 349 230 4745,PRICE_LEVEL_MODERATE,bar,True,True,False,,,,True,True,"['Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200912:30\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200912:30\u202fPM']"
ChIJjTRHhCDbfkcR0G5SYobePYE,Riky Bar,"['bar', 'point_of_interest', 'establishment']","35128 Padua, Province of Padua, Italy",4.3,86,,,,,PRICE_LEVEL_MODERATE,bar,False,True,False,,,,True,True,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM']"
ChIJeeU78IjZfkcReoht8Oi1dQs,"Strada Facendo a Padova - Ristorante etico - Cibo, Arte e Incontri","['restaurant', 'food', 'point_of_interest', 'establishment']","Via Chiesanuova, 131, 35139 Padova PD, Italy",4.5,583,,,,+39 342 832 8505,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 7:30\u2009–\u200910:00\u202fPM', 'Wednesday: 7:30\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u2009–\u200910:00\u202fPM', 'Saturday: 7:30\u2009–\u200911:30\u202fPM', 'Sunday: Closed']"
ChIJpTWHmbzbfkcRdRu-nZfYwIY,Ristorante Pizzeria Il Bassanello,"['italian_restaurant', 'pizza_restaurant', 'seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Adriatica, 3, 35125 Padova PD, Italy",4.2,2141,,,http://www.ristorantebassanello.it/,+39 049 687500,PRICE_LEVEL_MODERATE,italian_restaurant,,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 6:00\u202fPM\u2009–\u200912:30\u202fAM']"
ChIJt6H19X3ZfkcRM1f5xSNGY6o,Birreria Dog And Duck,"['sandwich_shop', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Giacomo Ciamician, 4, 35143 Padova PD, Italy",4.5,321,,,,+39 049 623613,PRICE_LEVEL_MODERATE,bar,False,True,True,,,True,True,False,"['Monday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: Closed', 'Thursday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJDVko-k7afkcRtdTZoXB35vE,Tana del Luppolo,"['liquor_store', 'cafe', 'bar', 'food', 'store', 'point_of_interest', 'establishment']","Via del Vescovado, 49, 35141 Padova PD, Italy",4.4,252,,,https://www.gofundme.com/f/tana-del-luppolo,+39 339 836 2391,PRICE_LEVEL_MODERATE,bar,False,True,,,,,True,True,"['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20092:00\u202fAM']"
ChIJ7TiO6WPFfkcRmyeCVLLGSN4,Trattoria Italiana Da Amos,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Irpinia, 36, 35020 Villatora PD, Italy",4.5,88,,,https://www.daamos.it/,+39 049 689 7640,PRICE_LEVEL_MODERATE,restaurant,False,True,True,,True,True,True,True,"['Monday: 11:45\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 11:45\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 11:45\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 11:45\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 11:45\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJXeYGFkvbfkcRX7-5-2Ew__o,Pizza Mia,"['pizza_restaurant', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via B. M. Kolbe, 1E, 35020 Ponte San Nicolò PD, Italy",4.3,160,,,https://m.facebook.com/PizzaMiaRoncaglia/,+39 049 896 0507,PRICE_LEVEL_INEXPENSIVE,meal_takeaway,True,False,True,False,False,,,,"['Monday: 6:00\u2009–\u20099:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u20099:30\u202fPM', 'Thursday: 6:00\u2009–\u20099:30\u202fPM', 'Friday: 6:00\u2009–\u20099:30\u202fPM', 'Saturday: 6:00\u2009–\u20099:30\u202fPM', 'Sunday: 6:00\u2009–\u20099:30\u202fPM']"
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,Old England Pub - Pub Birreria Padova,"['hamburger_restaurant', 'american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Alessandro Manzoni, 51, 35126 Padova PD, Italy",4.1,1724,,,,+39 049 689 2516,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,False,True,True,True,"['Monday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u20091:00\u202fAM']"
ChIJ9eY_K5rafkcRky-3D-ULkE4,Vinoteca Foster Cafè,"['bar', 'point_of_interest', 'establishment']","Via Madonna della Salute, 76/a, 35129 Padova PD, Italy",4.3,202,,,,+39 331 276 5961,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJE78hCFPFfkcRAHbX1Iwu41Y,Boccadoro,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via della Resistenza, 49, 35027 Oltre Brenta PD, Italy",4.5,960,,,http://www.boccadoro.it/,+39 049 625029,PRICE_LEVEL_EXPENSIVE,italian_restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Tuesday: 12:30\u2009–\u20092:30\u202fPM', 'Wednesday: Closed', 'Thursday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Friday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM']"
ChIJTYsXpwvafkcR_DXd5TTjFOc,DINO'S,"['bar', 'sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Sacro Cuore, 27, 35135 Padova PD, Italy",4.5,240,,,,+39 329 977 0483,PRICE_LEVEL_INEXPENSIVE,bar,False,True,True,True,True,True,True,True,"['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200911:00\u202fPM']"
ChIJry9r_R_bfkcRL2FiXO_wC6M,Pizzeria Amnesia,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Armistizio, 77, 35142 Padova PD, Italy",3.5,52,,,https://www.facebook.com/pizzeriaAmnesia/,+39 351 827 1690,,meal_takeaway,True,,True,,,,,,"['Monday: 12:00\u2009–\u20091:30\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20091:30\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20091:30\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20091:30\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:30\u202fPM']"
ChIJHZbEvGLFfkcRHz7q7VnBtxY,Trattoria da Seba,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Gregorio Barbarigo, 3, 35010 Vigonza PD, Italy",4.4,561,,,http://trattoriadaseba.it/,+39 049 629955,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']"
ChIJLSrfH3TafkcRFmZVXWE6_r4,Pizzeria Al Caminetto,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Bellino, 16, 35134 Padova PD, Italy",4.5,121,,,https://pizzeriaalcaminetto.it/,+39 049 864 0155,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,,True,False,,True,True,False,"['Monday: Closed', 'Tuesday: 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']"
ChIJa8UiAZzafkcRrnKxTlUA-0I,Bar Pausa Caffè,"['coffee_shop', 'cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']","Via Madonna della Salute, 85/a, 35129 Padova PD, Italy",4.7,137,,,http://barpausacaffemortise.it/,+39 347 705 0560,PRICE_LEVEL_MODERATE,coffee_shop,False,True,True,True,True,False,True,True,"['Monday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']"
ChIJ91zSVpnafkcRx1Uwz6_J_5M,L'Odissea,"['italian_restaurant', 'seafood_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via dell'Ippodromo, 43, 35129 Padova PD, Italy",4.2,798,,,http://trattoriapizzeriaodissea.it/,+39 329 589 3433,PRICE_LEVEL_MODERATE,italian_restaurant,True,True,True,,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM']"
ChIJYz3noBnafkcRjsTuGftkEd4,Sir Francis Drake Pub Brewery,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Montà, 101, 35100 Padova PD, Italy",4.5,1002,,,https://sirfrancisdrakepub.com/,+39 049 714446,PRICE_LEVEL_MODERATE,bar,False,True,True,,,True,True,True,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u20092:00\u202fAM']"
ChIJJToBMkjafkcRaOJL3AT3ThA,Ristorante Pizzeria S'Aligusta,"['restaurant', 'pizza_restaurant', 'food', 'point_of_interest', 'establishment']","Via Volturno, 4, 35138 Padova PD, Italy",4.1,857,,,http://www.ristorantesaligustapadova.it/,+39 049 871 3819,PRICE_LEVEL_MODERATE,restaurant,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJeVWCF-3afkcRjSVt9wp4rDk,Mensa Murialdo,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Antonio Grassi, 42, 35129 Padova PD, Italy",4.6,745,,,https://mensamurialdo.it/,+39 049 894 3822,PRICE_LEVEL_INEXPENSIVE,restaurant,False,True,False,False,True,,False,False,"['Monday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJW4habZ_bfkcRhGG-NnTJkMg,Pizzalonga Away Padova,"['meal_delivery', 'pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Jacopo Facciolati, 124, 35127 Padova PD, Italy",3.9,236,,,http://www.pizzalongaway.it/,+39 049 830 7471,PRICE_LEVEL_MODERATE,meal_takeaway,True,,True,False,,,,,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM']"
ChIJeVKQGBjFfkcRxUKcIgjYYfo,Pizzeria Dicono di Noi - Camin,"['pizza_restaurant', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Vigonovese, 351, 35127 Padova PD, Italy",4.2,201,,,https://www.pizzeriediconodinoi.it/,+39 049 698 8214,PRICE_LEVEL_MODERATE,meal_takeaway,True,,True,False,,,True,,"['Monday: 6:00\u2009–\u200910:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 6:00\u2009–\u200910:30\u202fPM', 'Friday: 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:30\u202fPM']"
ChIJdUb9XPLbfkcRvvShqFyXa-o,Pizzeria Orsetto,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Rovereto, 54, 35142 Padova PD, Italy",4.5,95,,,,+39 342 589 5950,PRICE_LEVEL_INEXPENSIVE,meal_takeaway,True,,True,False,,True,,,"['Monday: Closed', 'Tuesday: 6:30\u2009–\u200910:00\u202fPM', 'Wednesday: 6:30\u2009–\u200910:00\u202fPM', 'Thursday: 6:30\u2009–\u200910:00\u202fPM', 'Friday: 6:30\u2009–\u200910:00\u202fPM', 'Saturday: 6:30\u2009–\u200910:00\u202fPM', 'Sunday: 6:30\u2009–\u200910:00\u202fPM']"
ChIJz4aHi_jbfkcRoPrHfub6BLU,Trattoria San Pietro,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Pietro, 95, 35139 Padova PD, Italy",4.5,630,,,https://www.trattoriasanpietropadova.it/,+39 049 876 0330,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:30\u2009–\u20092:00\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Tuesday: 12:30\u2009–\u20092:00\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Wednesday: 12:30\u2009–\u20092:00\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u2009–\u200910:00\u202fPM', 'Friday: 12:30\u2009–\u20092:00\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Saturday: 12:30\u2009–\u20092:00\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Sunday: Closed']"
ChIJASLu8_nZfkcRTDdaEUgWMMc,Antica Pizza,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Montà, 263, 35136 Padova PD, Italy",4.4,97,,,,+39 049 890 0542,,pizza_restaurant,True,True,True,False,,True,True,False,"['Monday: Closed', 'Tuesday: 6:00\u2009–\u20099:30\u202fPM', 'Wednesday: 6:00\u2009–\u20099:30\u202fPM', 'Thursday: 6:00\u2009–\u20099:30\u202fPM', 'Friday: 6:00\u2009–\u20099:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']"
