place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJC628jEXafkcRb38-THnIM0E,"Different cuisine in Padova. Tasty, spicy and authentic Mexican dishes. Don’t forget tacos.",5,2022-08-05T21:51:38Z,a year ago
ChIJt8WE2tTafkcRkykkwOO9BvM,Right place for a quick bite!,3,2021-11-09T00:02:31Z,2 years ago
ChIJt8WE2tTafkcRkykkwOO9BvM,Very nice,5,2019-03-02T10:02:35Z,5 years ago
ChIJt8WE2tTafkcRkykkwOO9BvM,Not good,1,2021-05-16T16:19:17Z,3 years ago
ChIJt8WE2tTafkcRkykkwOO9BvM,Nice place,5,2023-05-19T19:34:47Z,a year ago
ChIJt8WE2tTafkcRkykkwOO9BvM,Very nice👍,5,2021-10-23T13:45:35Z,2 years ago
ChIJ4byR4vfafkcRG0I-AG7D3l8,"There's an employee called Ali. He has such a bad behaviour. Even when we're communicating with the other employees, he comes and creates problem.",1,2023-12-15T17:09:29Z,5 months ago
ChIJ4byR4vfafkcRG0I-AG7D3l8,Normal cocktails but good environment and nice bartenders. Aperitivo always with patatine and sometimes they give pizza slices 🍕,4,2022-05-30T21:16:14Z,2 years ago
ChIJ4byR4vfafkcRG0I-AG7D3l8,Beer was very good. A sip of London IPA is much needed after city tour.,5,2022-07-26T13:24:24Z,a year ago
ChIJ4byR4vfafkcRG0I-AG7D3l8,"Best cocktails in town, ask to mr Paolo a white russian and enjoy",5,2017-12-10T07:50:09Z,6 years ago
ChIJ4byR4vfafkcRG0I-AG7D3l8,"Good place, the barman is very kind",5,2017-07-05T20:14:34Z,6 years ago
ChIJv7Fbvn3ZfkcRehthpEIa6kA,"All you can eat very good. Tasty, fresh. Easy to order over tablet on table.  The seafood salad and grilled prawns lacked a little flavour, but otherwise good.",5,2023-09-03T11:59:18Z,9 months ago
ChIJv7Fbvn3ZfkcRehthpEIa6kA,"Was pretty good. So far the best sushi restaurant we've tried in the area. So will go back for that.
1 of the female waiters was a bit rude to us while another was very wonderful and kind.",5,2022-10-12T18:34:32Z,a year ago
ChIJv7Fbvn3ZfkcRehthpEIa6kA,"Amazing. Food quality is very good, people are welcoming and they have a smart technique to place orders. Suggested!",5,2022-10-03T19:08:50Z,a year ago
ChIJv7Fbvn3ZfkcRehthpEIa6kA,This restaurant is really nice! And the sushi’s are amazing! Also good price,5,2020-03-04T18:28:26Z,4 years ago
ChIJv7Fbvn3ZfkcRehthpEIa6kA,"Great restaurant, great service and great food.",5,2019-09-23T14:24:18Z,4 years ago
ChIJUwF3GW7afkcRiFxC_1bdSDw,Superb taste Fresh n friendly place!! Sandwiches super!!,5,2024-01-22T10:47:35Z,4 months ago
ChIJUwF3GW7afkcRiFxC_1bdSDw,"Love this place! ✨Just amazing tramezzinis, the bread is so good as well as the fillings",5,2023-08-17T07:13:34Z,9 months ago
ChIJUwF3GW7afkcRiFxC_1bdSDw,"Nice big tramezzini, great for lunch and cosy place.",5,2021-03-03T13:00:31Z,3 years ago
ChIJUwF3GW7afkcRiFxC_1bdSDw,The best tramezzino quality and variety of the area!,5,2022-07-27T12:15:07Z,a year ago
ChIJUwF3GW7afkcRiFxC_1bdSDw,Best tramezzini in Town,5,2019-10-25T10:39:24Z,4 years ago
ChIJUebtR-PbfkcROqMMSydhMVk,"Delicious food, good coffee, cheap prices, very friendly staff!",5,2024-05-28T09:59:34Z,in the last week
ChIJUebtR-PbfkcROqMMSydhMVk,"Terrible cappuccino, coffee and aperitifs, unfriendly staff, a shame because the location would be good. The cappuccino seems to be made with burnt coffee grounds and instead of adding milk it seems like there is only hot water. I regret the old ownership. I recommend an education course and above all changing ingredients and learning how to make coffee",1,2024-03-31T08:21:55Z,2 months ago
ChIJUebtR-PbfkcROqMMSydhMVk,"Good morning, I am a regular visitor to this bar and I have absolutely no idea that the last review so negatively stated could be truthful. I have breakfast, aperitif and afternoon coffee practically every day of the week and I believe that the products offered, the kindness and education of the staff are first rate.",5,2024-04-12T08:07:57Z,a month ago
ChIJUebtR-PbfkcROqMMSydhMVk,"Best Bar in Padua West. Excellent for breakfasts, lunches and aperitifs. Super friendly and helpful staff. I recommend the sandwiches and the sandwiches are SUPER!!! HIGHLY RECOMMENDED",5,2019-02-28T13:23:50Z,5 years ago
ChIJUebtR-PbfkcROqMMSydhMVk,"I stopped for a breakfast, what can I say, the cappuccino was most likely from an impressive bad one, most likely from some customer from a few hours before. However, if I'm wrong and they make them like this, I recommend a training course.",1,2023-09-01T08:27:56Z,9 months ago
ChIJQwclNPjPfkcRkP4RqwUDTt4,"Self service with a wide choice of hot dishes, as well as good bar service. Friendly staff, fast service, good prices. The atmosphere is sometimes a little cold, often long queues at certain times during the lunch break. Parking in the area is sometimes difficult, given the concentration of companies in the immediate vicinity.",5,2023-12-10T07:41:50Z,5 months ago
ChIJQwclNPjPfkcRkP4RqwUDTt4,"My first time was more than positive in every aspect, quality and service.",5,2023-07-04T14:33:17Z,11 months ago
ChIJQwclNPjPfkcRkP4RqwUDTt4,Varied and always impeccable menu...fast and friendly staff..💖,5,2024-01-15T07:18:53Z,4 months ago
ChIJQwclNPjPfkcRkP4RqwUDTt4,"Very friendly staff and top lunch! When I'm in the area I always stop!!! Worth trying, highly recommended",5,2023-06-11T22:10:30Z,11 months ago
ChIJQwclNPjPfkcRkP4RqwUDTt4,Don't call it self service.... Restaurant dishes at canteen prices! Great Daniel!,5,2022-07-01T12:08:06Z,a year ago
ChIJOx5sMCjFfkcRxfRCTbzo-Qk,"Pizza as it should be realy good price peroni was good nice atmosphere ""even though I couldn't understand""  was very pleased",4,2017-09-13T19:41:12Z,6 years ago
ChIJOx5sMCjFfkcRxfRCTbzo-Qk,"Good pizza, not such good food",2,2017-11-11T07:37:14Z,6 years ago
ChIJOx5sMCjFfkcRxfRCTbzo-Qk,Great for workers,4,2017-06-20T17:51:03Z,6 years ago
ChIJOx5sMCjFfkcRxfRCTbzo-Qk,Excellent,5,2018-01-20T07:20:32Z,6 years ago
ChIJOx5sMCjFfkcRxfRCTbzo-Qk,Super,5,2021-08-01T10:05:16Z,2 years ago
ChIJc34OU1HafkcRNil1puEkTg8,"Such a gem just a 10 minute walk from the center of Padova. The staff were extremely knowledgeable about the food and wine and generally very welcoming. We tried the octopus salad, seafood spaghetti, fish and tiramisu and all of these were absolutely delicious. The restaurant has a cosy and romantic feel to it - I would recommend booking though as I saw many couples turned away due to it being full.",5,2024-03-31T19:50:31Z,2 months ago
ChIJc34OU1HafkcRNil1puEkTg8,"The place with a very fresh fish and seafood, excellent service, personal approach and care.
We have visited the restaurant twice during our stay in Padova and we have enjoyed it on both occasions.",5,2024-01-04T21:45:56Z,4 months ago
ChIJc34OU1HafkcRNil1puEkTg8,"This place was the BEST EVER. Great food. I am gluten free, but my wife is not. They guided us to the best options. The clams were phenomenal! My wife had beef and I had sea bass--both were incredible. Service was fantastic and the atmosphere was lively! Top recommendation! Perfetto!",5,2024-05-14T19:38:05Z,2 weeks ago
ChIJc34OU1HafkcRNil1puEkTg8,"Good food, a lot of nice dishes with seafood. Best tiramisu I had during my stay in Italy. Very friendly staff and good vibe. Good value for money!",5,2023-09-08T20:50:54Z,8 months ago
ChIJc34OU1HafkcRNil1puEkTg8,"Typical restaurant with local offer (cicchetti, first and second courses) based on regional recipes.
Location is completely reconditioned and well designed, following the simplicity of this kind of restaurant. Service is a little bit grumpy but available and prepared.
Prices are a little bit high compared with other similar restaurants and based on the food proposal.",4,2023-04-24T10:19:18Z,a year ago
ChIJ952PgtjEfkcRwGigHQze3CY,Food is good. Prices are above average for a work lunch. This place is noisy and overcrowded. You are being hit all the time by waiters running around. Had a head ache after being there for lunch because of the noise.,2,2016-07-10T08:43:31Z,7 years ago
ChIJ952PgtjEfkcRwGigHQze3CY,Ok,5,2023-03-19T05:53:05Z,a year ago
ChIJ952PgtjEfkcRwGigHQze3CY,Top 😎,5,2022-05-22T23:33:34Z,2 years ago
ChIJ952PgtjEfkcRwGigHQze3CY,Delicious food...,5,2023-04-11T09:21:02Z,a year ago
ChIJ952PgtjEfkcRwGigHQze3CY,Ok,3,2023-03-05T16:21:41Z,a year ago
ChIJm1jBqj_bfkcRZK2pv_5A6so,"Pizza was prepared in very short time (peperoni), it was tasty. Decent size, excellent value for price paid (5.5€). Owner George is very polite, helpfull. We can reccomend it without doubt, excellent choice.",5,2024-02-18T12:08:47Z,3 months ago
ChIJm1jBqj_bfkcRZK2pv_5A6so,"Delicious pizza, I recommend!",5,2023-11-13T16:53:39Z,6 months ago
ChIJm1jBqj_bfkcRZK2pv_5A6so,Best kebab in Padova,5,2023-06-02T19:57:54Z,12 months ago
ChIJm1jBqj_bfkcRZK2pv_5A6so,Best Kebab,5,2019-02-02T07:05:07Z,5 years ago
ChIJm1jBqj_bfkcRZK2pv_5A6so,"The Kebabbaro in Voltabarozzo
offers great service and delicious food. The staff is friendly and quick, while the kebab is succulent and well-seasoned. A place not to be missed for kebab lovers in the Padua area",5,2024-03-30T23:58:57Z,2 months ago
ChIJq1gWeonbfkcRzbvq7MGwRpQ,"With 4 pizza loving friends from Netherlands and a friend from Padova we had very very good pizza's, good draft beer and all the staff was so friendly.  It has been a long time since we had such a great time eating food.  We went back the next day, simply because it was so good and enjoyable.  Parking is free and both days we could park easily on the other side of the building.  There is a hotel (Casa di Color) next to the restaurant as well.",5,2024-05-20T19:58:58Z,a week ago
ChIJq1gWeonbfkcRzbvq7MGwRpQ,"THIS MANAGEMENT IS FORCED TO WRITE DOWN THE GOOGLE MAPS
VERY VERY BAD AND THEIR EGOISM ARE DOING BUSINESS.
SERVICE IS BAD .
Table is not clean .
Wash room not clean.
Speaking only ITALIANS . Different types of TREATS FOR OUT OF COUNTRIES PEOPLES
Nearly no other restaurant options. Do you have any plans to go. Rethink two times.
what is HOSPITALITY WITH CUSTOMERS ???",1,2023-06-20T19:21:46Z,11 months ago
ChIJq1gWeonbfkcRzbvq7MGwRpQ,"I hate to leave negative reviews, but I feel it's necessary to share our experience. We initially sat on the terrace, but a waitress requested we move inside if we wanted to eat. This was a bit puzzling but we complied. Although other people were eating on the terrace. The real issue arose when we ordered food. Despite both of us coming to dine, only one meal was brought to our table. After waiting nearly an hour, I inquired about the second meal. Surprisingly, the waitress informed us that it's typical for just one person to order and eat and the other to watch. This was both confusing and frustrating.

To make matters worse, even after admitting a mistake with our order, the waitress still charged us for the meal. It's unfortunate, as the experience marred what could have been a pleasant evening. I hope others have a better experience than we did.",1,2023-09-14T07:16:10Z,8 months ago
ChIJq1gWeonbfkcRzbvq7MGwRpQ,"The food was delicious! A vast variety of pizzas and pasta dishes prepared with pleasure for you by an amazing chef! :D

Great vibes, pet friendly and welcoming personal at your service :D

If you do not speak Italian, that is not a problem, they do speak English. Try a pizza, drink some coffee, listen to some music and have a great time only at ""Qui Mangio da Giorgio"" :)",5,2022-07-30T19:48:19Z,a year ago
ChIJq1gWeonbfkcRzbvq7MGwRpQ,"I went here with my family and we had a lovely experience. The staff was extremely loving and nice, the food was amazing and delicious, the prices being very affordable. The restaurant is also pet friendly!",5,2022-07-30T19:47:37Z,a year ago
ChIJb66i9fjafkcR0-rT_yNBFw8,"Wide variety of panino/toasts and cornetto. So if you want to have a complete breakfast is a good place. They are very careful with covid rules, they encourage to wear the mask all the time if you are not eating. Quick attention because there a like 3 or 4 workers. It is prohihited to do smartworking, so don't bring your laptop here 🚫💻",4,2021-11-11T22:50:50Z,2 years ago
ChIJb66i9fjafkcR0-rT_yNBFw8,"I am disappointed by the service provided by this coffee shop, the line is always long and there is no structure in the organization of everyone’s role. I went there for a simple coffee but no seating was available, I had to wait an inconsiderable amount of time for service and I could not pay with my method of choice due to a misunderstanding, moreover the staff was unfriendly. The quality of food is like any other place. I am sad to say that after giving this place a second chance, I will never go there again.",2,2022-11-03T12:52:00Z,a year ago
ChIJb66i9fjafkcR0-rT_yNBFw8,"Nice one. Wide range of brioche and pastry for your breakfast. Service is fast, staffs are kind. I recommend!",4,2019-10-18T20:11:13Z,4 years ago
ChIJb66i9fjafkcR0-rT_yNBFw8,A very busy Cafe. Good quality sandwish,4,2023-02-17T09:44:16Z,a year ago
ChIJb66i9fjafkcR0-rT_yNBFw8,"very unfriendly personnel, never experienced sth like this... won't go here again",1,2019-11-17T15:14:30Z,4 years ago
ChIJ0W8f10_afkcRYXJye9E4xdI,"A great local restaurant with a fun atmosphere, delicious food and house wine and attentive service.",5,2024-03-21T08:10:09Z,2 months ago
ChIJ0W8f10_afkcRYXJye9E4xdI,"We went on a Thursday right after visiting Capella Scrovegni and the museum, the restaurants I have researched previously were closed so we decided to lunch in Osteria l'Anfora based on the good reviews. It was past 14:20 and we were very friendly welcomed, the food was delicious and the atmosphere is really nice. Price was very reasonable for the quality! Great place.",5,2022-07-30T15:01:54Z,a year ago
