place_id,name,text.text,rating,publishTime,relativePublishTimeDescription
ChIJDyi3sZXbfkcRx6Ev8EAcHAo,places/ChIJDyi3sZXbfkcRx6Ev8EAcHAo/reviews/ChZDSUhNMG9nS0VJQ0FnSUNVM1BXZmRnEAE,Worst ever McD experience - dirty place and poor service,1,2019-07-20T22:49:11Z,4 years ago
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,places/ChIJMTPrr3jbfkcRdXuAZ2qdAx8/reviews/ChdDSUhNMG9nS0VJQ0FnSUNOc056bXh3RRAB,This is best restaurant in Padova to taste traditional Chinese food Hotpot with the best environment. I must mention their dessert items. Finger licking food.Best food with reasonable price. Additionally their service is so special with professional stuff.,5,2024-01-11T12:50:09Z,4 months ago
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,places/ChIJMTPrr3jbfkcRdXuAZ2qdAx8/reviews/ChZDSUhNMG9nS0VJQ0FnSUNOOXB2QU93EAE,Amazing food! My first hot pot. Went with a Chinese friend and enjoyed a very authentic experience in the middle of Italy!,5,2024-01-14T13:11:40Z,4 months ago
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,places/ChIJMTPrr3jbfkcRdXuAZ2qdAx8/reviews/ChZDSUhNMG9nS0VJQ0FnSUM1N2M3VU9REAE,"Came here last minute about a week ago with my boyfriend and a friend, so they were very kind to squeeze us in.

We had a bit of hard time finding street parking. There’s very limited free parking on the street but there’s a paid parking garage behind the building!

We speak very little Italian and got lucky that one of their waitresses spoke very good English. She was able to help us order (2 different ways, through her or the website). She also recommended some great things like the plum juice! It’s to die for, super refreshing and not too sweet!

We did the two broths options and honestly..the bone broth didn’t have much flavor. It wasn’t bad, but just not much.

They have a great selection of meats and veggies. They also have seafood options as well!

Definitely will be coming back to try other broths!",4,2023-10-16T12:03:53Z,7 months ago
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,places/ChIJMTPrr3jbfkcRdXuAZ2qdAx8/reviews/ChZDSUhNMG9nS0VJQ0FnSURaLU1yWmNnEAE,"I went for the first time last week for dinner. It was an unusual culinary experience insomuch that you have to cook your own veggies and meat/fish in a selection of broths, from mild to hot. It was ok but I wouldn't go again.",4,2023-09-24T07:54:44Z,7 months ago
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,places/ChIJMTPrr3jbfkcRdXuAZ2qdAx8/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5bDZPbkR3EAE,Very cool experience especially if you love Ramen fresh ingredients dumplings are delicious,5,2024-03-10T22:18:06Z,2 months ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNpdmZTajRBRRAB,"UPDATE: Stopped for a quick coffee break before going into Padova. They have the best caffe in Padova. Strong and intense flavor with aroma. My favorite coffee place in Padova.

Fantastic place for lunch. Always stopped for cafe but today was the first time trying their meal.
FOOD: wonderfully prepared and very tasteful including the bread basket. Ordered tomatoe pasta with burrata,  chicken salad,  and margherita pizza.  Tomatoe sauce was strong and plenty,  chicken was warm and the dressing perfectly complimented the salad,  and the pizza was crunchy and chewy. Everything was easy I like my food. And caffe is a must: Strong aroma and flavor.
PRICE: good price for lunch. Three dishes,  water, coffee, and cuperto was around €36.
SERVICE: Fantastic service. Attentive and friendly.  Spoke English well and explain each dish.
LOCATION: good location and plenty of parking. It is away from downtown but next to plenty of stores.
MISC: excellent caffè so stop by for a quick break.",4,2020-11-26T11:29:12Z,3 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNPcUxHNTJBRRAB,5 stars ⭐️ for the service at the restaurant but the food was poor quality. Rice 🍚 of my dish was not fresh it’s seemed to be for yesterday.,2,2022-05-31T11:40:28Z,a year ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUR3OHRUNTBBRRAB,"Beautiful  and design coffee, restaurant and cocktail bar.",5,2018-10-12T06:28:14Z,5 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNnM3AtLWdRRRAB,"Good position, open spaces, good food, cocktails and coffee :-) -- there quality is above average, so the prices. Popular among locals.",4,2016-08-15T12:37:13Z,7 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNzdW9TRWlBRRAB,Cozy cafe-bar with interesting choices of snacks and dishes. Comfortable seats and friendly staff.,5,2020-01-29T23:15:49Z,4 years ago
ChIJT7iD_0_afkcR_q-VVg3OgaM,places/ChIJT7iD_0_afkcR_q-VVg3OgaM/reviews/ChZDSUhNMG9nS0VJQ0FnSURONWFYZEtBEAE,"There's a huge selection of wine and delicious small sandwiches for every taste, local people call them cicchetti. I ate some and I like them all. I wish the wine was served colder.
The atmosphere is friendly, the service is rather fast.",5,2024-01-24T11:29:20Z,3 months ago
ChIJT7iD_0_afkcR_q-VVg3OgaM,places/ChIJT7iD_0_afkcR_q-VVg3OgaM/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxaHBLcnlnRRAB,"Great cichetti & polpette, organic wines & very kind staff - fantastic experience in Padova :)",5,2023-12-28T14:31:54Z,4 months ago
ChIJT7iD_0_afkcR_q-VVg3OgaM,places/ChIJT7iD_0_afkcR_q-VVg3OgaM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNsZ2FETml3RRAB,Love this place! Great finger foods. Super wine. Great cocktails and friendly staff. A must visit spot in town!,5,2023-11-19T19:53:29Z,6 months ago
ChIJT7iD_0_afkcR_q-VVg3OgaM,places/ChIJT7iD_0_afkcR_q-VVg3OgaM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNoblliU3hnRRAB,"Small place where the reservation is recommended if you prefer to stay inside, otherwise there are some places outsized where you cannot sit but you can stay there drinking.
Huge choices of wines, and of cicchetti. The ones we ate were amazing. Almost everithing comes with bread, so it is not a great gluten free places, but there are some vegetarian ones.",5,2023-02-19T21:01:15Z,a year ago
ChIJT7iD_0_afkcR_q-VVg3OgaM,places/ChIJT7iD_0_afkcR_q-VVg3OgaM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNHdl9ma05REAE,"If you want to eat cicchetti this is the place ! Lovely and lively place , very few tables inside but a great young crowd are standing outside eating and drinking! Of course a great selections of Prosecco Franciacorta and wine in general! We will definitely come back",5,2021-11-14T10:07:54Z,2 years ago
ChIJ8Sf9xKTbfkcRKm6E4G2rl3g,places/ChIJ8Sf9xKTbfkcRKm6E4G2rl3g/reviews/ChdDSUhNMG9nS0VJQ0FnSUM5MUtMTjVBRRAB,"Very hip bar and cafe with good price, located near the canal and a very nice walking road. Prices are very reasonable, the drinks are very good and come with tasty snacks. The place offers outside seating with a very nice view to river and bridge. Nice and polite staff",5,2024-03-02T20:33:19Z,2 months ago
ChIJ8Sf9xKTbfkcRKm6E4G2rl3g,places/ChIJ8Sf9xKTbfkcRKm6E4G2rl3g/reviews/ChdDSUhNMG9nS0VJQ0FnSURwZ05IemhnRRAB,Nice vibe in the evening. Mostly full of people.,5,2023-08-13T21:32:03Z,9 months ago
ChIJ8Sf9xKTbfkcRKm6E4G2rl3g,places/ChIJ8Sf9xKTbfkcRKm6E4G2rl3g/reviews/ChdDSUhNMG9nS0VJQ0FnSUNSa29pejFnRRAB,Great place to have a sip&chat with your friends alongside with the river. The circulation and service is very fast with all the crowdedness in the place. Also we weren't expecting the side foods that came with our spritz. All tasty!,5,2023-03-28T22:24:13Z,a year ago
ChIJ8Sf9xKTbfkcRKm6E4G2rl3g,places/ChIJ8Sf9xKTbfkcRKm6E4G2rl3g/reviews/ChZDSUhNMG9nS0VJQ0FnSUR4NXU3cFd3EAE,"It was sad that we didn’t got the chance to sit (even there were more than free 6 tables), because the lady told us, we can not have a coffee. I mean you have a lot of space for people, who want to have lunch & do not care about anyone else.
Very bad service!",1,2023-06-07T11:08:47Z,11 months ago
ChIJ8Sf9xKTbfkcRKm6E4G2rl3g,places/ChIJ8Sf9xKTbfkcRKm6E4G2rl3g/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ2OGZEMFNBEAE,Cool place to be by the river. Few tables when it's aperitivo time. There is a place to leave bicycles. The aperitivo comes with cicchetti.,4,2021-10-03T03:30:22Z,2 years ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,places/ChIJMeOcdHzZfkcRTvVPkbKVRiY/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ1cW9tLXVRRRAB,"Good experience overall. The staff is kind and professional, owner is keen to welcome customers and advise them on their choice. Some partially reinvented recipes were not appreciated, while the more traditional recipes (aji de gallina, ceviche, papas huancaina) met expectations. Quality/price ratio is a bit expensive, considering both that certain raw materials are expensive but also that some recipes are based on ""simple"" ingredients.
Restaurant is well-kept, not so easy find a parking spot.",3,2023-10-24T18:30:39Z,6 months ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,places/ChIJMeOcdHzZfkcRTvVPkbKVRiY/reviews/ChZDSUhNMG9nS0VJQ0FnSURGbXZLbk5nEAE,"Very nice Peruvian restaurant. The place is really typical and the staff is professional and friendly.
The food is great with a lot of vegan and vegetarian options.
Recommended",5,2023-11-05T21:04:23Z,6 months ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,places/ChIJMeOcdHzZfkcRTvVPkbKVRiY/reviews/ChdDSUhNMG9nS0VJQ0FnSUR1M2NtRTR3RRAB,Fantastic food! Every sauce was a delightful blend of bright and lively flavors. The dishes were plated in a manner you would see in a gourmet restaurant. The owner is so friendly and walks from table to table talking with guests,5,2022-08-27T12:15:06Z,a year ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,places/ChIJMeOcdHzZfkcRTvVPkbKVRiY/reviews/ChdDSUhNMG9nS0VJQ0FnSUR4dVBqWXh3RRAB,"Lucky enough to have found this gem! Even better is that it is just around the corner from home. Staff are extremely helpful and friendly, they definitely add to the experience.  Food is out of this world and the colours make not only a feast for the tummy but also your eyes! Fantastic I love it",5,2023-06-01T10:27:14Z,11 months ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,places/ChIJMeOcdHzZfkcRTvVPkbKVRiY/reviews/ChZDSUhNMG9nS0VJQ0FnSUQtMklfdmVBEAE,Best Peruvian food I have eaten outside Peru. Fantastic food and world class service from all of the team. I ate papa rellena con carne and off course lomo saltado. We drove 2 000 km from Sweden to eat here.,5,2022-11-20T19:24:36Z,a year ago
ChIJpdXyXmvafkcR-xt27nsrGVk,places/ChIJpdXyXmvafkcR-xt27nsrGVk/reviews/ChZDSUhNMG9nS0VJQ0FnSURPd3ZyS1JnEAE,"When I called on a Wednesday morning to make sure the place was running and didn't require any bookings, I talked to a nice girl who explained to me how everything works; on weekends is better to book in advance as it's often full, while during the week walk-in is more than enough. The entrance for the kid is €10 plus €5 for the member card, which is made once and last one year. When we arrived to the place, we've been shocked at first, as it looked abandoned and we thought we had arrived at the wrong place:D but then, once inside, we found out a good place, with a bar, a big soft play area, trampolines, a balls pool, an outdoor playground and a lovely swimming pool with bouncing castles and slides. Everything though is still work in progress, so the place overall seems a bit neglected, with many tools and objects out of place. The swimming pool for the adults is not available yet; luckily the swimming pool for the kids is very wide (not deep) and very entertaining, with bouncing castles all around it. The staff wasn't the friendliest, but the food and drinks they served us were great.
Lovely and surprisingly pleasant; amazing for kids of all ages:)",3,2022-11-26T10:26:33Z,a year ago
ChIJpdXyXmvafkcR-xt27nsrGVk,places/ChIJpdXyXmvafkcR-xt27nsrGVk/reviews/ChZDSUhNMG9nS0VJQ0FnSURwbHJUY2RnEAE,"Wonderful birthday. Unfortunately, they did not have the reservation that was made months ago. But customer service good, English was good and the food was nummy",4,2023-08-21T11:06:28Z,9 months ago
ChIJpdXyXmvafkcR-xt27nsrGVk,places/ChIJpdXyXmvafkcR-xt27nsrGVk/reviews/ChZDSUhNMG9nS0VJQ0FnSURKdHJlc2RREAE,Awesome food.. freshly home made recipes and pasta. Great atmosphere and nice space for kids. Love the place,4,2023-07-16T18:59:33Z,10 months ago
ChIJpdXyXmvafkcR-xt27nsrGVk,places/ChIJpdXyXmvafkcR-xt27nsrGVk/reviews/ChdDSUhNMG9nS0VJQ0FnSURNbU9fNjh3RRAB,"Good place and very good staff members working there love it. very delicious food also...

today my friend arrange there party we are srilanka people so happy to celebrate there...

thank you so much!!!

Highly recommend this place",5,2019-12-15T18:10:52Z,4 years ago
ChIJpdXyXmvafkcR-xt27nsrGVk,places/ChIJpdXyXmvafkcR-xt27nsrGVk/reviews/ChdDSUhNMG9nS0VJQ0FnSURRNnZhcTJBRRAB,Wow. Such a big place. The paradise for kids. ... you will have trouble to convince them to go home :S ... maybe is too big if you intend to sit and relax knowing where kids are at any time... way too big,5,2018-06-27T22:32:34Z,5 years ago
ChIJScQPg6_bfkcRCjD2IcCbQVI,places/ChIJScQPg6_bfkcRCjD2IcCbQVI/reviews/ChdDSUhNMG9nS0VJQ0FnSURHdE9HX2hnRRAB,"High quality restaurant, very refined dishes.
It's the type of restaurant you go for a gastronomical experience. We went and got the menu degustazione ""La Terra e La Collina"", which has a total of 5 dishes. The highlights of this menu for me were the starter and the dessert. The starter with horse tartar is something incredible! The dessert is a type of tart with Mango and Chocolate that is a perfect combination of the different ingredients.
Of course you pay accordingly for the full experience.",5,2021-11-19T17:44:44Z,2 years ago
ChIJScQPg6_bfkcRCjD2IcCbQVI,places/ChIJScQPg6_bfkcRCjD2IcCbQVI/reviews/ChdDSUhNMG9nS0VJQ0FnSURNMXI2YWxRRRAB,"I enjoyed Radici, and applaud the kitchen’s innovation and creativity.  Unfortunately, not everything tasted good.  That is the point, no? Alinea in Chicago, which was one of the most heralded restaurants in the world, also one of the most expensive, sometimes forgot food is supposed to taste good.

Hushed and elegant, I was compelled to keep my voice down at Radici.  That’s hard after several vodkas.  Service matches the elegant decor, formal but pleasant, whisking plates away in almost a choreographed manner. We ordered the 7 course, 75 Euro, ILMARE E LA LAGUNA menu.  Radici offers several set menus including a blind degustation along with an a la carte menu.  There are so many combinations on offer, it became dizzying figuring it all out.  It was just easier to settle on one without deciphering the menu puzzle.

There were several aspects of Radici that stood out: Bread was taken seriously and the origin and ingredients of the two types of bread explained and described.  Bravo! and Brava!  More restaurants should do this.  I enjoyed the lightness of the cold Spaghettino with sour cream, caviar and oysters.  It was unique.  The highlight dish was the Sogliola, farro, spinacino e foie gras, a deconstructed thing with foie gras foam.  It was creative AND delicous.
The other dishes were either unmemorable, tasteless, or tasted bad.

Our final bill was a bit over 200 Euros with 3 cocktails and two glasses of wine.  High considering our dinner at the one Michelin star Iacobucci, an hour away, was less. If I lived in Padova I would visit Radici every few months, just to check in to see what the kitchen is up to.  As a tourist, I would not make Radici a destination restaurant.",4,2019-12-29T08:53:32Z,4 years ago
ChIJScQPg6_bfkcRCjD2IcCbQVI,places/ChIJScQPg6_bfkcRCjD2IcCbQVI/reviews/ChdDSUhNMG9nS0VJQ0FnSUNlMTduTTBRRRAB,Good overall. Some dishes were truly fantastic whereas others were merely ok. Good cocktails and good vegetarian options.,4,2022-09-26T12:25:34Z,a year ago
ChIJScQPg6_bfkcRCjD2IcCbQVI,places/ChIJScQPg6_bfkcRCjD2IcCbQVI/reviews/ChdDSUhNMG9nS0VJQ0FnSURKdW8zMC1BRRAB,"Lovely outdoor space, and great service. Food was really good. Would definitely recommend.",4,2023-07-15T13:11:16Z,10 months ago
ChIJScQPg6_bfkcRCjD2IcCbQVI,places/ChIJScQPg6_bfkcRCjD2IcCbQVI/reviews/ChZDSUhNMG9nS0VJQ0FnSURtZ29DR1ZBEAE,"Walked into restaurant, with no booking. Table available. Ordered Tramezzini as starter then main course Tagliatelle with burrata and Spaghetti Amatriciana. Over every expectation. Good service and atmosphere. Food was incredible! Clean and covid rules followed.",5,2022-01-22T14:15:22Z,2 years ago
ChIJwzs5vKLbfkcRp43hqXskPKw,places/ChIJwzs5vKLbfkcRp43hqXskPKw/reviews/ChZDSUhNMG9nS0VJQ0FnSURoMzd2YWFnEAE,Top,5,2023-03-21T16:03:16Z,a year ago
ChIJwzs5vKLbfkcRp43hqXskPKw,places/ChIJwzs5vKLbfkcRp43hqXskPKw/reviews/ChdDSUhNMG9nS0VJQ0FnSUNRcE9Tc21nRRAB,Brave!,4,2017-11-21T13:14:48Z,6 years ago
ChIJwzs5vKLbfkcRp43hqXskPKw,places/ChIJwzs5vKLbfkcRp43hqXskPKw/reviews/ChZDSUhNMG9nS0VJQ0FnSUNENXVXRlRBEAE,"Super cicchetti, equally super cold cuts platter! Wide choice of wines. Very welcoming environment and super friendly staff. Both the boy and the girl made themselves available to serve us as best as possible and guarantee us an excellent aperitif! 💪✨💯💯💯💯",5,2024-03-27T20:18:32Z,a month ago
ChIJwzs5vKLbfkcRp43hqXskPKw,places/ChIJwzs5vKLbfkcRp43hqXskPKw/reviews/ChdDSUhNMG9nS0VJQ0FnSUNaeE1ubzN3RRAB,"The environment is very nice, suitable for all ages. Free parking on site.
The quantity of wine in the glasses seemed a little low to me, but at least they bring some accompanying tarallini.
In total for 5 glasses of white wine and a platter of cold cuts and cheeses we paid 41 euros.",4,2023-09-04T12:23:50Z,8 months ago
ChIJwzs5vKLbfkcRp43hqXskPKw,places/ChIJwzs5vKLbfkcRp43hqXskPKw/reviews/ChZDSUhNMG9nS0VJQ0FnSURtc01IWVBREAE,"Wine shop with quality wines and cicchetti and THE BEST PIZZA I HAVE TASTED IN RECENT YEARS

Small place, but furnished correctly and with the right distribution of spaces.
Wide choice of wines excellently recommended by the two landladies.
Quality cicchetti with a refined and non-trivial choice of ingredients.
Affordable and above all correct prices compared to the quality of the offer.

If that wasn't enough, they have the best pizza I've tasted in years. Undoubted quality of the flours, wholemeal dough perfectly balanced in terms of crunchiness, thickness and flavour. The rest of the ingredients are no different. The pizza is not large and costs €9, but personally I would be willing to pay more.
P.S. My girlfriend doesn't like pizza - here we were on the verge of ordering another one and she was okay with it.",5,2022-02-15T19:44:49Z,2 years ago
